i,j,x
573,37,1
574,2,1
574,37,1
575,1,1
575,2,1
575,37,1
576,1,1
576,2,1
576,12,1
576,37,1
577,1,2
577,2,1
577,11,1
577,12,1
577,37,1
578,1,1
578,2,1
578,11,2
578,12,1
578,37,1
579,1,1
579,2,1
579,37,1
580,1,1
580,2,1
580,7,1
580,11,1
580,12,1
580,37,1
581,1,1
581,2,1
581,7,1
581,11,1
581,12,2
581,26,1
581,37,1
582,1,1
582,2,1
582,11,1
582,12,1
582,29,1
582,37,1
582,39,1
583,1,1
583,2,1
583,30,1
583,37,1
584,2,1
584,11,1
584,12,1
584,37,1
585,1,1
585,2,1
585,11,1
585,12,1
585,37,1
586,1,1
586,2,1
586,11,1
586,12,1
586,26,1
586,37,1
587,1,1
587,2,1
587,9,1
587,37,1
588,1,1
588,2,1
588,11,1
588,12,2
588,37,1
589,1,1
589,2,1
589,11,2
589,12,2
589,37,1
590,1,1
590,2,1
590,9,1
590,12,1
590,37,1
591,1,1
591,2,1
591,37,1
591,42,1
592,1,1
592,2,1
592,7,1
592,12,1
592,37,1
593,1,1
593,2,1
593,29,1
593,37,1
593,39,1
594,1,1
594,2,2
594,11,1
594,12,1
594,37,2
595,1,1
595,2,1
595,9,1
595,11,1
595,12,1
595,37,1
596,1,1
596,2,1
596,37,1
597,1,1
597,2,1
597,37,1
598,2,1
598,37,1
599,1,1
599,2,2
599,8,1
599,9,1
599,11,1
599,12,1
599,26,1
599,37,2
600,2,2
600,11,1
600,12,1
600,37,2
601,1,1
601,2,1
601,37,1
602,2,1
602,37,1
603,2,1
603,4,1
603,26,1
603,37,1
604,1,1
604,2,1
604,11,1
604,12,2
604,37,1
605,2,1
605,37,1
606,1,1
606,2,1
606,11,1
606,12,1
606,37,1
607,2,2
607,37,2
608,2,1
608,37,1
609,1,1
609,2,1
609,10,1
609,11,1
609,12,1
609,37,1
610,1,1
610,2,1
610,37,1
611,1,1
611,2,1
611,11,1
611,12,1
611,29,1
611,37,1
612,1,1
612,2,1
612,37,1
613,1,1
613,2,1
613,37,1
614,1,1
614,2,1
614,29,1
614,37,1
615,2,1
615,37,1
616,1,1
616,2,1
616,37,1
616,41,1
617,1,1
617,2,1
617,11,1
617,12,1
617,15,1
617,37,1
618,1,1
618,2,1
618,11,1
618,12,1
618,37,1
619,11,1
619,12,1
620,1,1
620,2,1
620,11,1
620,12,1
620,37,1
621,1,1
621,2,2
621,37,2
621,42,1
622,1,2
622,2,1
622,11,1
622,12,2
622,25,1
622,37,1
623,2,1
623,9,1
623,37,1
624,1,1
624,2,1
624,11,1
624,12,1
624,17,1
624,37,1
625,2,1
625,37,1
626,1,1
626,2,1
626,37,1
627,1,1
627,2,1
627,8,1
627,9,1
627,11,1
627,12,1
627,37,1
628,1,1
628,2,1
628,37,1
629,2,1
629,37,1
630,2,1
630,11,1
630,12,1
630,37,1
631,1,1
631,2,1
631,16,1
631,37,1
632,1,1
632,2,1
632,17,1
632,37,2
633,1,1
633,2,1
633,11,1
633,12,1
633,27,1
633,37,1
634,1,1
634,2,1
634,11,2
634,12,2
634,27,1
634,37,1
635,1,1
635,2,1
635,37,1
636,1,1
636,2,1
636,11,1
636,37,1
637,2,1
637,37,1
638,1,1
638,2,1
638,11,1
638,12,1
638,37,1
639,1,1
639,2,1
639,37,1
641,1,1
641,2,1
641,37,1
642,1,1
642,2,1
642,11,1
642,12,1
642,37,1
643,1,1
643,26,1
644,1,1
644,2,1
644,4,1
644,37,1
645,2,1
645,11,1
645,12,1
645,37,1
646,2,1
646,37,1
647,1,1
647,2,1
647,11,1
647,12,1
647,37,1
648,1,1
648,2,1
648,8,1
648,26,1
648,27,1
648,37,1
649,1,1
649,2,1
649,37,1
650,1,1
650,2,1
650,11,1
650,12,1
650,37,1
651,1,1
651,2,1
651,11,1
651,12,1
651,37,1
652,2,1
652,9,1
652,10,1
652,37,1
652,41,1
653,1,1
653,2,1
653,37,1
653,41,1
654,1,1
654,2,1
654,11,1
654,12,1
654,37,1
655,1,1
655,2,1
655,11,1
655,12,1
655,37,1
656,1,1
656,2,1
656,9,2
656,37,1
657,1,1
657,2,1
657,10,1
657,37,1
658,1,1
658,2,1
658,9,1
658,11,1
658,12,1
658,37,1
659,2,1
659,10,1
659,37,1
660,1,1
660,2,1
660,11,1
660,26,1
660,37,1
661,1,1
661,2,1
661,11,2
661,37,1
662,2,1
662,37,1
663,1,1
663,2,1
663,11,2
663,12,1
663,26,1
663,37,1
664,2,1
664,37,1
665,2,2
665,11,1
665,37,2
666,1,1
666,2,1
666,11,1
666,12,1
666,37,1
667,1,1
667,2,1
667,22,1
667,29,1
667,37,1
667,39,1
668,1,1
668,2,1
668,37,1
669,1,1
669,2,1
669,9,1
669,26,1
669,37,1
670,2,1
670,11,1
670,37,1
671,1,1
671,2,1
671,37,1
672,2,1
672,9,1
672,11,1
672,12,2
672,26,1
672,37,1
673,2,2
673,37,2
674,2,1
674,37,1
675,1,1
675,2,1
675,37,1
675,39,1
676,1,1
676,2,1
676,9,1
676,14,1
676,25,1
676,37,1
677,1,1
677,2,1
677,8,1
677,9,1
677,11,1
677,12,1
677,37,1
678,1,1
678,2,1
678,11,1
678,12,1
678,37,1
679,1,1
679,2,1
679,29,1
679,37,1
680,1,1
680,2,1
680,11,1
680,12,1
680,37,1
681,2,1
681,37,1
682,1,1
682,2,1
682,29,2
682,37,1
683,1,1
683,2,1
683,37,1
684,1,1
684,2,1
684,37,1
685,1,1
685,2,1
685,6,1
685,15,1
685,37,1
686,1,2
686,2,1
686,11,1
686,12,1
686,14,1
686,25,1
686,37,1
687,1,1
687,2,1
687,12,1
687,37,1
688,1,1
688,2,1
688,9,1
688,37,1
689,1,1
689,2,1
689,11,1
689,12,1
689,37,1
690,2,1
690,37,1
691,2,1
691,11,1
691,12,1
691,25,1
691,37,1
692,1,1
692,2,1
692,11,1
692,12,1
692,37,1
692,39,1
693,1,1
693,2,1
693,9,1
693,11,1
693,37,1
694,2,1
694,37,1
695,1,2
695,2,2
695,11,2
695,12,2
695,26,1
695,27,1
695,37,2
696,1,1
696,2,1
696,12,1
696,37,1
697,1,1
697,2,1
697,37,1
698,1,1
698,2,1
698,11,1
698,12,1
698,37,1
699,2,1
699,37,1
700,1,1
700,2,1
700,11,1
700,12,1
700,29,1
700,37,1
700,39,1
701,1,1
701,2,1
701,11,1
701,12,1
701,37,1
702,1,1
702,2,1
702,37,1
703,1,1
703,2,1
703,11,1
703,12,1
703,37,1
704,1,1
704,2,1
704,9,1
704,11,1
704,12,1
704,37,1
705,2,1
705,26,1
705,31,1
705,37,1
706,1,1
706,2,1
706,11,1
706,12,1
706,37,1
707,8,1
708,1,1
708,2,1
708,12,1
708,37,1
709,2,1
709,22,1
709,37,1
710,1,1
710,2,1
710,11,1
710,12,1
710,37,1
711,1,1
711,2,1
711,37,2
712,1,1
712,2,1
712,17,1
712,34,1
712,37,1
713,11,1
713,12,1
714,1,1
714,2,1
714,37,1
715,2,1
715,37,1
716,1,1
716,2,1
716,9,2
716,29,1
716,37,1
716,39,1
717,1,1
717,2,1
717,37,1
718,1,1
718,2,1
718,11,1
718,12,1
718,37,1
719,1,1
719,2,1
719,11,1
719,12,1
719,37,1
720,2,1
720,11,1
720,37,1
721,1,1
721,2,1
721,37,1
722,1,1
722,2,2
722,9,1
722,37,2
723,2,1
723,11,1
723,12,1
723,37,1
724,1,1
724,2,1
724,37,1
725,2,1
725,11,1
725,37,1
726,1,1
726,2,2
726,11,1
726,12,1
726,26,1
726,37,2
727,1,1
727,2,1
727,11,1
727,12,1
727,37,1
728,2,2
728,37,2
729,1,1
729,2,1
729,37,1
729,39,1
730,1,1
730,2,1
730,29,1
730,37,1
731,1,1
731,2,1
731,30,1
731,37,1
732,2,1
732,11,1
732,37,1
733,1,1
733,2,1
733,3,1
733,11,1
733,37,1
734,1,1
734,2,1
734,37,1
734,39,2
735,1,1
735,2,1
735,11,1
735,12,1
735,37,1
736,1,1
736,2,1
736,11,1
736,37,1
737,2,1
737,37,1
738,1,1
738,2,1
738,9,1
738,37,1
739,1,1
739,2,1
739,9,1
739,37,1
740,1,1
740,2,1
740,11,1
740,12,1
740,37,1
741,2,1
741,37,1
742,1,1
742,2,1
742,11,1
742,12,1
742,26,1
742,37,1
743,1,1
743,2,1
743,37,1
744,1,1
744,2,1
744,11,1
744,12,1
744,37,1
745,2,1
745,4,1
745,11,1
745,12,1
745,37,1
746,11,1
746,12,1
747,1,1
747,2,1
747,26,1
747,37,1
748,1,1
748,2,1
748,30,1
748,37,1
748,39,1
748,41,1
749,1,1
749,2,1
749,10,1
749,37,1
750,2,2
750,10,1
750,37,2
751,1,1
751,2,1
751,9,1
751,37,1
752,1,1
752,2,2
752,9,1
752,12,1
752,16,1
752,25,1
752,26,1
752,37,2
753,1,1
753,2,3
753,11,1
753,12,2
753,25,1
753,37,3
754,1,2
754,2,1
754,10,1
754,37,1
755,1,1
755,2,1
755,11,1
755,12,1
755,37,1
756,1,1
756,2,2
756,37,2
757,2,1
757,37,1
758,1,1
758,2,1
758,29,1
758,37,1
759,2,2
759,37,2
760,2,1
760,11,1
760,37,1
761,1,1
761,2,1
761,37,1
762,11,1
762,12,1
763,1,1
763,2,1
763,8,1
763,11,1
763,12,1
763,26,1
763,37,1
764,1,1
764,2,1
764,37,1
765,1,1
765,2,1
765,11,1
765,12,1
765,37,1
766,2,2
766,37,2
767,1,1
767,2,1
767,37,1
768,1,1
768,2,1
768,11,1
768,12,1
768,37,1
769,1,1
769,2,1
769,37,2
770,1,1
770,2,1
770,11,1
770,37,1
771,1,1
771,2,1
771,37,1
772,1,1
772,2,1
772,26,2
772,37,1
773,2,2
773,37,3
774,1,1
774,2,1
774,9,1
774,29,1
774,37,1
775,1,1
775,2,1
775,9,1
775,11,1
775,12,1
775,30,1
775,37,1
776,1,1
776,2,1
776,12,1
776,37,1
777,1,1
777,2,1
777,11,1
777,12,1
777,37,1
778,1,1
778,2,1
778,11,1
778,37,1
779,1,1
779,2,1
779,11,1
779,12,1
779,37,1
780,2,1
780,11,1
780,12,1
780,37,1
781,1,1
781,2,1
781,25,1
781,37,1
782,2,1
782,9,1
782,37,1
783,1,1
783,2,1
783,12,1
783,37,1
784,1,1
784,2,1
784,11,1
784,37,1
785,2,1
785,37,1
785,39,1
786,1,1
786,2,1
786,37,1
787,1,1
787,2,1
787,37,1
788,1,1
788,2,1
788,29,1
788,37,1
789,2,1
789,12,1
789,37,1
790,2,1
790,37,1
790,39,2
791,1,1
791,2,1
791,37,1
792,2,1
792,37,1
793,1,1
793,2,1
793,10,2
793,37,1
794,1,3
794,2,1
794,12,1
794,37,1
795,1,1
795,2,1
795,11,1
795,12,1
795,37,1
796,2,1
796,11,1
796,12,1
796,37,1
797,2,1
797,37,1
798,1,1
798,2,1
798,9,1
798,37,1
799,1,1
799,2,2
799,11,1
799,12,1
799,25,1
799,37,2
800,2,1
800,37,1
801,1,1
801,2,1
801,4,1
801,37,1
802,1,1
802,2,1
802,37,1
803,1,1
803,2,1
803,37,1
804,1,1
804,2,1
804,37,1
804,39,2
805,1,1
805,2,1
805,11,1
805,12,2
805,37,1
806,2,1
806,37,1
807,1,1
807,2,1
807,37,1
809,1,1
809,2,1
809,31,1
809,32,1
809,37,1
810,2,1
810,12,2
810,37,1
811,1,1
811,2,1
811,11,1
811,12,1
811,37,1
812,22,1
813,1,2
813,2,2
813,11,2
813,37,2
814,1,1
814,2,1
814,11,1
814,12,1
814,37,1
815,1,2
815,2,2
815,26,1
815,27,1
815,37,2
816,1,1
816,2,1
816,11,1
816,12,1
816,37,1
817,1,2
817,2,1
817,11,1
817,12,2
817,25,1
817,37,1
818,1,1
818,2,1
818,37,1
819,1,1
819,2,1
819,11,1
819,12,1
819,37,1
820,1,1
820,2,1
820,11,1
820,12,1
820,37,1
821,1,1
821,2,1
821,32,1
821,37,1
822,2,1
822,37,1
823,2,1
823,11,1
823,12,1
823,37,1
824,2,1
824,37,1
825,1,1
825,2,1
825,11,1
825,37,1
826,1,1
826,2,2
826,26,1
826,37,2
827,1,1
827,2,1
827,11,1
827,12,1
827,25,1
827,37,1
828,1,1
828,2,1
828,9,1
828,37,1
829,1,1
829,2,1
829,3,1
829,11,1
829,12,1
829,37,1
830,1,1
830,2,1
830,6,1
830,37,1
831,2,1
831,11,1
831,12,1
831,37,1
832,2,1
832,11,1
832,12,1
832,37,1
833,1,1
833,2,1
833,37,1
834,2,1
834,37,1
834,39,1
835,1,1
835,2,1
835,11,1
835,12,1
835,37,1
836,1,2
836,2,1
836,17,1
836,25,1
836,37,1
837,1,1
837,2,1
837,9,1
837,12,1
837,37,1
838,1,1
838,2,1
838,37,1
839,2,1
839,7,1
839,8,1
839,9,1
839,37,1
840,1,1
840,2,1
840,11,1
840,12,1
840,37,1
841,1,1
841,2,1
841,37,1
841,39,1
842,2,1
842,37,1
843,1,1
843,2,1
843,30,1
843,37,1
843,39,1
844,1,1
844,2,1
844,9,1
844,11,1
844,12,1
844,37,1
845,1,1
845,2,1
845,37,1
846,1,1
846,2,1
846,37,1
847,1,1
847,2,2
847,11,1
847,12,1
847,37,2
848,1,1
849,1,1
849,2,1
849,29,1
849,37,1
850,1,1
850,2,1
850,6,1
850,11,1
850,37,1
851,2,1
851,11,1
851,12,1
851,37,1
852,1,2
852,2,3
852,11,1
852,12,1
852,26,1
852,37,3
853,2,1
853,11,1
853,12,1
853,37,1
854,1,1
854,2,1
854,11,1
854,37,1
854,39,1
854,41,1
855,1,1
855,2,1
855,11,1
855,12,1
855,37,1
857,1,1
857,2,1
857,9,1
857,11,1
857,29,1
857,37,1
858,1,1
858,2,1
858,11,1
858,12,1
858,37,1
859,1,1
859,2,1
859,11,1
859,12,1
859,37,1
860,2,1
860,9,1
860,37,1
861,2,1
861,37,1
861,39,1
862,1,1
862,2,1
862,37,1
863,2,1
863,33,1
863,37,1
864,1,1
864,2,1
864,37,1
865,1,1
865,2,1
865,9,3
865,37,1
866,2,1
866,11,1
866,12,1
866,37,1
867,1,1
867,2,1
867,11,1
867,17,1
867,37,1
868,1,1
868,2,1
868,37,1
869,1,1
869,2,1
869,37,2
870,1,1
870,2,1
870,9,1
870,37,1
871,1,1
871,2,1
871,37,1
872,2,1
872,11,1
872,12,1
872,37,1
873,1,1
873,2,1
873,33,1
873,37,1
874,1,1
874,2,1
874,17,1
874,37,1
875,1,1
875,2,1
875,11,1
875,37,1
876,1,1
876,2,1
876,25,1
876,37,1
877,1,1
877,2,1
877,8,1
877,11,1
877,12,1
877,26,1
877,27,1
877,37,1
878,1,1
878,2,1
878,11,1
878,12,2
878,37,1
879,1,1
879,2,1
879,11,1
879,12,2
879,37,1
880,1,1
880,2,1
880,37,1
881,1,1
881,2,1
881,37,1
882,1,1
882,2,1
882,37,1
883,1,1
883,2,1
883,11,1
883,12,1
883,37,1
884,1,1
884,2,1
884,9,1
884,37,1
885,1,1
885,2,1
885,29,1
885,37,1
886,1,1
886,2,1
886,11,1
886,37,1
887,1,1
887,2,1
887,12,2
887,15,1
887,26,1
887,37,1
888,2,1
888,11,1
888,12,1
888,37,1
889,1,1
889,2,1
889,37,1
890,1,1
890,2,1
890,11,1
890,12,1
890,37,1
891,1,1
891,2,1
891,11,1
891,12,1
891,33,1
891,37,1
892,1,1
892,2,1
892,11,1
892,12,1
892,37,1
893,11,1
893,12,1
893,26,1
894,1,1
894,2,1
894,37,1
895,1,1
895,2,1
895,37,1
896,2,1
896,37,1
897,1,1
897,2,1
897,11,1
897,12,1
897,37,1
898,1,1
898,2,1
898,37,2
899,2,1
899,37,1
900,1,1
900,2,1
900,4,1
900,11,1
900,12,1
900,37,1
901,1,1
901,2,1
901,12,1
901,37,1
902,1,1
902,2,1
902,17,1
902,37,1
903,2,1
903,22,1
903,37,1
904,1,1
904,2,1
904,11,1
904,12,1
904,37,1
905,1,1
905,2,2
905,9,1
905,37,2
906,1,1
906,2,1
906,11,1
906,12,1
906,37,1
907,1,1
907,2,1
907,11,1
907,19,1
907,37,1
908,1,1
908,2,1
908,37,1
909,2,1
909,11,1
909,37,1
910,2,2
910,37,2
911,1,1
911,2,1
911,37,1
912,2,2
912,10,1
912,37,2
913,1,1
913,2,1
913,11,1
913,12,1
913,29,1
913,37,1
914,2,1
914,11,1
914,12,1
914,37,1
915,1,1
915,2,1
915,11,1
915,12,1
915,33,1
915,37,1
916,2,1
916,37,1
917,2,1
917,37,1
918,1,1
918,2,1
918,11,1
918,12,1
918,37,1
919,1,1
919,2,1
919,9,1
919,12,1
919,37,1
920,2,1
920,12,1
920,37,2
920,39,2
921,1,1
921,2,1
921,12,1
921,37,1
922,1,1
922,2,1
922,37,1
923,2,1
923,37,1
923,40,1
924,2,1
924,37,1
925,1,1
925,2,1
925,11,1
925,12,1
925,37,1
926,1,1
926,2,1
926,37,1
927,2,1
927,11,3
927,37,1
928,2,1
928,37,1
929,1,1
929,2,1
929,11,1
929,12,1
929,37,1
930,1,1
930,2,1
930,11,1
930,12,1
930,37,1
931,2,1
931,9,1
931,37,1
932,1,1
932,2,1
932,12,1
932,37,1
933,1,1
933,2,1
933,12,1
933,37,1
934,1,1
934,2,1
934,37,1
935,2,1
935,37,1
936,1,1
936,2,2
936,11,1
936,12,2
936,37,2
937,2,1
937,37,1
938,1,2
938,2,1
938,12,1
938,37,1
939,1,1
939,2,1
939,11,1
939,12,1
939,37,1
940,1,1
940,2,1
940,11,1
940,12,1
940,37,1
941,1,2
941,2,2
941,37,2
942,2,1
942,37,1
944,2,1
944,11,1
944,12,1
944,37,1
945,2,1
945,11,1
945,37,1
946,1,1
946,2,1
946,37,1
947,2,1
947,11,1
947,12,1
947,26,1
947,37,1
948,2,1
948,37,1
949,1,1
949,2,1
949,37,1
950,2,1
950,30,1
950,37,1
951,2,1
951,11,1
951,12,1
951,37,1
952,1,1
952,2,1
952,12,1
952,37,1
953,1,1
953,2,1
953,37,1
954,1,1
954,2,1
954,11,1
954,12,1
954,37,1
955,2,1
955,37,1
956,1,1
956,2,1
956,11,1
956,12,1
956,37,1
957,1,1
957,2,1
957,11,1
957,12,1
957,30,1
957,37,1
958,1,1
958,2,1
958,37,1
959,1,1
959,2,2
959,11,1
959,12,1
959,37,2
960,2,1
960,37,1
961,1,2
961,2,1
961,9,2
961,11,1
961,12,1
961,25,1
961,37,1
962,1,1
962,2,2
962,37,2
963,1,1
963,2,1
963,37,1
964,1,1
964,2,1
964,11,1
964,12,1
964,26,1
964,27,1
964,37,1
965,1,1
965,2,1
965,7,1
965,11,1
965,12,1
965,37,1
966,1,1
966,2,1
966,8,1
966,11,1
966,12,2
966,37,1
967,1,1
967,2,1
967,11,1
967,37,1
968,2,1
968,37,1
969,1,1
969,2,1
969,11,1
969,12,1
969,26,1
969,37,1
970,1,1
970,2,1
970,25,1
970,37,1
971,1,1
971,2,1
971,11,1
971,12,1
971,37,1
972,2,1
972,37,1
973,1,1
973,2,1
973,9,1
973,11,1
973,12,1
973,37,1
974,1,1
974,2,1
974,9,1
974,30,1
974,37,1
975,1,1
975,2,1
975,11,1
975,12,1
975,37,1
976,2,1
976,37,1
977,1,1
977,2,1
977,31,1
977,37,2
978,1,1
978,2,1
978,11,1
978,37,1
979,1,1
979,2,1
979,11,1
979,12,1
979,37,1
980,1,1
980,2,1
980,11,1
980,12,1
980,37,1
981,2,1
981,30,1
981,37,1
981,39,1
981,41,1
982,1,1
982,2,1
982,12,1
982,37,1
983,2,1
983,11,2
983,37,1
984,1,1
984,2,1
984,33,1
984,37,1
985,1,1
985,2,1
985,37,1
986,1,1
986,2,1
986,11,1
986,12,1
986,37,1
987,1,1
987,2,1
987,11,1
987,12,1
987,30,1
987,37,2
988,2,1
988,37,1
989,2,1
989,37,1
990,1,1
990,2,1
990,9,1
990,11,1
990,12,1
990,37,1
991,1,1
991,2,1
991,37,1
992,2,1
992,7,1
992,15,1
992,37,1
993,1,1
993,2,1
993,37,1
994,2,2
994,37,2
995,2,1
995,11,1
995,12,1
995,37,1
995,41,1
996,1,1
996,2,1
996,11,1
996,12,1
996,37,1
997,1,1
997,2,1
997,27,1
997,37,1
998,1,1
998,2,1
998,37,1
998,39,2
999,1,1
999,2,2
999,11,1
999,12,1
999,37,2
1000,2,1
1000,37,1
1001,2,1
1001,11,1
1001,12,1
1001,15,1
1001,30,1
1001,37,1
1001,39,1
1002,2,1
1002,9,1
1002,37,1
1002,38,1
1003,2,2
1003,37,2
1004,1,1
1004,2,2
1004,11,1
1004,12,1
1004,37,2
1005,1,1
1005,2,1
1005,37,1
1006,2,1
1006,7,1
1006,9,1
1006,37,2
1007,1,1
1007,2,1
1007,37,1
1008,1,1
1008,2,1
1008,12,1
1008,26,1
1008,37,1
1009,1,1
1009,2,1
1009,11,1
1009,12,1
1009,37,1
1010,1,1
1010,2,1
1010,11,1
1010,12,1
1010,37,1
1011,1,1
1011,2,1
1011,11,1
1011,37,1
1012,1,1
1012,2,1
1012,26,1
1012,37,2
1013,1,1
1013,2,1
1013,37,1
1014,2,1
1014,11,1
1014,12,1
1014,37,1
1015,1,1
1015,2,1
1015,9,1
1015,37,1
1016,1,1
1016,2,1
1016,37,1
1017,1,1
1017,2,1
1017,11,1
1017,12,1
1017,37,1
1018,1,1
1018,2,1
1018,37,1
1019,1,1
1019,2,1
1019,37,1
1020,1,1
1020,2,1
1020,11,1
1020,12,1
1020,37,1
1021,1,1
1021,2,1
1021,37,1
1022,2,1
1022,37,1
1023,1,1
1023,2,1
1023,11,1
1023,12,1
1023,30,1
1023,37,1
1024,1,1
1024,2,1
1024,37,1
1025,1,1
1025,2,1
1025,26,1
1025,37,1
1026,1,1
1026,2,1
1026,11,1
1026,12,1
1026,26,1
1026,37,1
1027,1,1
1027,2,2
1027,12,2
1027,37,2
1028,2,1
1028,37,1
1029,1,1
1029,2,1
1029,37,1
1030,1,1
1030,2,1
1030,9,2
1030,12,1
1030,26,1
1030,37,1
1031,1,1
1031,2,1
1031,10,1
1031,37,1
1032,1,1
1032,2,1
1032,4,1
1032,37,1
1033,2,1
1033,11,1
1033,12,1
1033,37,1
1034,2,1
1034,37,1
1035,1,1
1035,2,1
1035,9,1
1035,17,1
1035,37,1
1036,1,1
1036,2,1
1036,29,1
1036,30,1
1036,37,1
1037,1,1
1037,2,1
1037,11,1
1037,12,1
1037,27,1
1037,37,1
1038,1,1
1038,2,1
1038,37,1
1039,1,1
1039,2,1
1039,11,1
1039,12,1
1039,37,1
1040,2,2
1040,37,2
1041,1,1
1041,2,1
1041,37,1
1041,38,1
1042,1,1
1042,2,1
1042,37,1
1042,39,3
1043,1,1
1043,2,1
1043,37,1
1044,1,1
1044,2,2
1044,11,1
1044,37,2
1045,2,1
1045,37,1
1046,2,1
1046,11,1
1046,12,1
1046,37,1
1047,1,2
1047,2,2
1047,26,1
1047,27,1
1047,37,2
1048,1,1
1048,2,2
1048,11,1
1048,12,1
1048,37,2
1049,1,1
1049,2,1
1049,12,1
1049,37,1
1050,1,1
1050,2,1
1050,37,1
1051,1,1
1051,2,1
1051,11,1
1051,12,1
1051,37,1
1052,1,1
1052,2,1
1052,11,1
1052,12,1
1052,37,1
1053,1,1
1053,2,1
1053,37,2
1054,1,1
1054,2,1
1054,11,1
1054,12,1
1054,30,1
1054,37,1
1055,1,1
1055,2,1
1055,11,1
1055,37,1
1056,1,1
1056,2,1
1056,29,1
1056,37,1
1057,1,1
1057,2,1
1057,37,1
1057,41,1
1058,2,1
1058,33,1
1058,37,1
1059,1,1
1059,2,1
1059,30,1
1059,37,1
1059,39,1
1060,1,1
1060,2,1
1060,37,1
1061,2,1
1061,37,1
1062,1,1
1062,2,1
1062,9,1
1062,29,1
1062,37,1
1063,1,1
1063,2,1
1063,37,1
1064,1,1
1064,2,1
1064,37,1
1065,1,1
1065,2,1
1065,11,1
1065,12,1
1065,37,1
1066,1,1
1066,2,1
1066,37,1
1067,2,1
1067,30,1
1067,37,1
1068,2,1
1068,37,1
1069,1,1
1069,2,1
1069,11,1
1069,37,1
1070,2,1
1070,11,1
1070,12,1
1070,37,1
1071,1,1
1071,2,1
1071,22,1
1071,25,1
1071,37,1
1072,1,1
1072,2,1
1072,37,1
1073,1,1
1073,2,1
1073,11,1
1073,12,1
1073,26,1
1073,37,1
1074,1,2
1074,2,2
1074,37,2
1075,1,2
1075,2,1
1075,37,1
1076,1,1
1076,2,1
1076,30,1
1076,37,1
1077,1,1
1077,2,1
1077,11,1
1077,12,1
1077,37,1
1078,1,1
1078,2,1
1078,11,1
1078,12,1
1078,19,1
1078,26,1
1078,37,1
1079,1,1
1079,2,1
1079,9,1
1079,12,1
1079,37,1
1080,1,1
1080,2,1
1080,37,1
1081,2,1
1081,37,1
1083,1,1
1083,2,1
1083,37,1
1084,2,1
1084,11,1
1084,12,1
1084,37,1
1085,2,1
1085,11,1
1085,37,1
1086,1,1
1086,2,1
1086,11,1
1086,12,1
1086,37,1
1087,1,1
1087,2,2
1087,9,1
1087,37,2
1088,2,1
1088,37,1
1089,1,1
1089,2,1
1089,7,1
1089,9,1
1089,37,1
1090,1,1
1090,2,1
1090,11,1
1090,12,1
1090,37,1
1091,2,1
1091,26,1
1091,37,1
1092,1,1
1092,2,1
1092,11,1
1092,12,1
1092,37,1
1093,2,1
1093,12,1
1093,37,1
1094,1,1
1094,2,1
1094,11,1
1094,37,1
1095,1,1
1095,2,1
1095,17,1
1095,37,1
1096,1,1
1096,2,1
1096,37,1
1097,1,1
1097,2,1
1097,37,1
1098,1,1
1098,2,1
1098,11,1
1098,12,1
1098,37,1
1099,1,1
1099,2,1
1099,32,1
1099,37,1
1100,2,1
1100,9,1
1100,37,1
1101,2,2
1101,37,2
1102,1,1
1102,2,1
1102,11,1
1102,12,1
1102,35,1
1102,37,1
1103,1,1
1103,2,1
1103,9,2
1103,37,1
1104,1,1
1104,2,1
1104,8,1
1104,26,1
1104,27,1
1104,37,1
1105,1,1
1105,2,1
1105,37,1
1105,39,1
1106,1,1
1106,2,1
1106,11,1
1106,12,1
1106,37,1
1107,1,1
1107,2,1
1107,11,1
1107,12,1
1107,37,1
1108,1,1
1108,2,1
1108,9,1
1108,27,1
1108,37,1
1109,1,1
1109,2,1
1109,9,2
1109,37,1
1110,1,1
1110,2,1
1110,37,1
1111,1,1
1111,2,1
1111,7,1
1111,9,1
1111,37,1
1112,1,2
1112,2,1
1112,37,1
1113,1,1
1113,2,1
1113,11,1
1113,12,1
1113,37,1
1114,1,1
1114,2,1
1114,9,1
1114,11,1
1114,12,1
1114,25,1
1114,37,1
1115,1,1
1115,2,1
1115,37,1
1116,1,1
1116,2,1
1116,11,1
1116,12,1
1116,37,1
1117,1,1
1117,2,1
1117,11,1
1117,12,1
1117,37,1
1118,1,1
1118,2,1
1118,37,1
1119,1,2
1119,2,2
1119,11,1
1119,12,2
1119,37,2
1120,2,1
1120,7,1
1120,9,1
1120,37,1
1121,1,1
1121,2,1
1121,8,1
1121,37,1
1122,1,1
1122,2,1
1122,11,1
1122,37,1
1123,1,1
1123,2,1
1123,37,1
1124,1,1
1124,2,1
1124,30,1
1124,37,1
1125,2,1
1125,10,1
1125,11,1
1125,12,1
1125,37,1
1126,1,1
1126,2,1
1126,11,1
1126,12,1
1126,37,1
1127,1,1
1127,2,1
1127,9,1
1127,11,1
1127,12,1
1127,37,1
1128,2,1
1128,37,1
1129,2,1
1129,37,3
1130,1,1
1130,2,1
1130,37,1
1131,1,1
1131,2,1
1131,11,1
1131,12,1
1131,37,1
1132,1,1
1132,2,1
1132,37,1
1133,1,1
1133,2,1
1133,37,1
1134,1,1
1134,2,1
1134,11,1
1134,12,1
1134,37,1
1135,1,1
1135,2,1
1135,37,1
1136,1,1
1136,2,1
1136,26,1
1136,33,1
1136,37,1
1137,2,1
1137,10,1
